"edad","comunidad","Sexo","fecha","Total"
"12 años","Asturias","Mujeres","2018","3,928.00"
"12 años","Asturias","Mujeres","2017","3,783.00"
"12 años","Asturias","Mujeres","2016","3,805.00"
"12 años","Asturias","Mujeres","2015","3,704.00"
"12 años","Asturias","Mujeres","2014","3,612.00"
"12 años","Asturias","Mujeres","2013","3,632.00"
"12 años","Asturias","Mujeres","2012","3,495.86"
"12 años","Asturias","Mujeres","2011","3,485.96"
"12 años","Asturias","Mujeres","2010","3,460.42"
"12 años","Balears","Mujeres","2022","6,024.00"
"12 años","Balears","Mujeres","2021","6,216.00"
"12 años","Balears","Mujeres","2020","5,945.00"
"12 años","Balears","Mujeres","2019","5,948.00"
"12 años","Balears","Mujeres","2018","5,526.00"
"12 años","Balears","Mujeres","2017","5,649.00"
"12 años","Balears","Mujeres","2016","5,525.00"
"12 años","Balears","Mujeres","2015","5,390.00"
"12 años","Balears","Mujeres","2014","5,357.00"
"12 años","Balears","Mujeres","2013","5,269.00"
"12 años","Balears","Mujeres","2012","5,128.62"
"12 años","Balears","Mujeres","2011","4,972.71"
"12 años","Balears","Mujeres","2010","4,886.31"
"12 años","Canarias","Mujeres","2022","10,107.00"
"12 años","Canarias","Mujeres","2021","10,781.00"
"12 años","Canarias","Mujeres","2020","10,667.00"
"12 años","Canarias","Mujeres","2019","10,826.00"
"12 años","Canarias","Mujeres","2018","10,658.00"
"12 años","Canarias","Mujeres","2017","10,741.00"
"12 años","Canarias","Mujeres","2016","10,409.00"
"12 años","Canarias","Mujeres","2015","10,281.00"
"12 años","Canarias","Mujeres","2014","10,484.00"
"12 años","Canarias","Mujeres","2013","10,399.00"
"12 años","Canarias","Mujeres","2012","10,571.95"
"12 años","Canarias","Mujeres","2011","9,811.15"
"12 años","Canarias","Mujeres","2010","10,128.60"
"12 años","Cantabria","Mujeres","2022","2,852.00"
"12 años","Cantabria","Mujeres","2021","2,999.00"
"12 años","Cantabria","Mujeres","2020","2,768.00"
"12 años","Cantabria","Mujeres","2019","2,694.00"
"12 años","Cantabria","Mujeres","2018","2,803.00"
"12 años","Cantabria","Mujeres","2017","2,727.00"
"12 años","Cantabria","Mujeres","2016","2,633.00"
"12 años","Cantabria","Mujeres","2015","2,501.00"
"12 años","Cantabria","Mujeres","2014","2,436.00"
"12 años","Cantabria","Mujeres","2013","2,506.00"
"12 años","Cantabria","Mujeres","2012","2,344.86"
"12 años","Cantabria","Mujeres","2011","2,182.74"
"12 años","Cantabria","Mujeres","2010","2,162.62"
"12 años","Castilla y León","Mujeres","2022","10,147.00"
"12 años","Castilla y León","Mujeres","2021","10,574.00"
"12 años","Castilla y León","Mujeres","2020","10,100.00"
"12 años","Castilla y León","Mujeres","2019","10,056.00"
"12 años","Castilla y León","Mujeres","2018","10,151.00"
"12 años","Castilla y León","Mujeres","2017","10,004.00"
"12 años","Castilla y León","Mujeres","2016","10,171.00"
"12 años","Castilla y León","Mujeres","2015","9,696.00"
"12 años","Castilla y León","Mujeres","2014","9,815.00"
"12 años","Castilla y León","Mujeres","2013","9,804.00"
"12 años","Castilla y León","Mujeres","2012","9,903.80"
"12 años","Castilla y León","Mujeres","2011","9,486.91"
"12 años","Castilla y León","Mujeres","2010","9,888.78"
"12 años","Castilla - La Mancha","Mujeres","2022","10,996.00"
"12 años","Castilla - La Mancha","Mujeres","2021","11,420.00"
"12 años","Castilla - La Mancha","Mujeres","2020","11,075.00"
"12 años","Castilla - La Mancha","Mujeres","2019","10,738.00"
"12 años","Castilla - La Mancha","Mujeres","2018","10,506.00"
"12 años","Castilla - La Mancha","Mujeres","2017","10,308.00"
"12 años","Castilla - La Mancha","Mujeres","2016","10,491.00"
"12 años","Castilla - La Mancha","Mujeres","2015","10,050.00"
"12 años","Castilla - La Mancha","Mujeres","2014","10,134.00"
"12 años","Castilla - La Mancha","Mujeres","2013","10,258.00"
"12 años","Castilla - La Mancha","Mujeres","2012","10,373.16"
"12 años","Castilla - La Mancha","Mujeres","2011","10,188.31"
"12 años","Castilla - La Mancha","Mujeres","2010","10,147.38"
"12 años","Cataluña","Mujeres","2022","41,191.00"
"12 años","Cataluña","Mujeres","2021","43,110.00"
"12 años","Cataluña","Mujeres","2020","40,999.00"
"12 años","Cataluña","Mujeres","2019","40,683.00"
"12 años","Cataluña","Mujeres","2018","39,792.00"
"12 años","Cataluña","Mujeres","2017","39,111.00"
"12 años","Cataluña","Mujeres","2016","37,495.00"
"12 años","Cataluña","Mujeres","2015","35,982.00"
"12 años","Cataluña","Mujeres","2014","35,426.00"
"12 años","Cataluña","Mujeres","2013","35,881.00"
"12 años","Cataluña","Mujeres","2012","34,646.77"
"12 años","Cataluña","Mujeres","2011","32,665.72"
"12 años","Cataluña","Mujeres","2010","32,810.58"
"12 años","Comunitat Valenciana","Mujeres","2022","26,610.00"
"12 años","Comunitat Valenciana","Mujeres","2021","27,999.00"
"12 años","Comunitat Valenciana","Mujeres","2020","27,112.00"
"12 años","Comunitat Valenciana","Mujeres","2019","26,538.00"
"12 años","Comunitat Valenciana","Mujeres","2018","25,860.00"
"12 años","Comunitat Valenciana","Mujeres","2017","25,088.00"
"12 años","Comunitat Valenciana","Mujeres","2016","24,989.00"
"12 años","Comunitat Valenciana","Mujeres","2015","23,686.00"
"12 años","Comunitat Valenciana","Mujeres","2014","23,619.00"
"12 años","Comunitat Valenciana","Mujeres","2013","23,695.00"
"12 años","Comunitat Valenciana","Mujeres","2012","23,364.15"
"12 años","Comunitat Valenciana","Mujeres","2011","22,248.55"
"12 años","Comunitat Valenciana","Mujeres","2010","22,214.63"
"12 años","Extremadura","Mujeres","2022","5,105.00"
"12 años","Extremadura","Mujeres","2021","5,311.00"
"12 años","Extremadura","Mujeres","2020","5,097.00"
"12 años","Extremadura","Mujeres","2019","5,210.00"
"12 años","Extremadura","Mujeres","2018","5,144.00"
"12 años","Extremadura","Mujeres","2017","5,136.00"
"12 años","Extremadura","Mujeres","2016","5,197.00"
"12 años","Extremadura","Mujeres","2015","5,158.00"
"12 años","Extremadura","Mujeres","2014","5,224.00"
"12 años","Extremadura","Mujeres","2013","5,300.00"
"12 años","Extremadura","Mujeres","2012","5,330.84"
"12 años","Extremadura","Mujeres","2011","5,215.51"
"12 años","Extremadura","Mujeres","2010","5,232.47"
"12 años","Galicia","Mujeres","2022","11,532.00"
"12 años","Galicia","Mujeres","2021","11,876.00"
"12 años","Galicia","Mujeres","2020","11,251.00"
"12 años","Galicia","Mujeres","2019","11,033.00"
"12 años","Galicia","Mujeres","2018","11,022.00"
"12 años","Galicia","Mujeres","2017","10,755.00"
"12 años","Galicia","Mujeres","2016","10,685.00"
"12 años","Galicia","Mujeres","2015","10,178.00"
"12 años","Galicia","Mujeres","2014","10,295.00"
"12 años","Galicia","Mujeres","2013","10,323.00"
"12 años","Galicia","Mujeres","2012","10,151.24"
"12 años","Galicia","Mujeres","2011","9,918.04"
"12 años","Galicia","Mujeres","2010","9,826.90"
"12 años","Madrid","Mujeres","2022","35,426.00"
"12 años","Madrid","Mujeres","2021","36,490.00"
"12 años","Madrid","Mujeres","2020","34,877.00"
"12 años","Madrid","Mujeres","2019","34,051.00"
"12 años","Madrid","Mujeres","2018","33,338.00"
"12 años","Madrid","Mujeres","2017","32,882.00"
"12 años","Madrid","Mujeres","2016","32,425.00"
"12 años","Madrid","Mujeres","2015","30,862.00"
"12 años","Madrid","Mujeres","2014","30,407.00"
"12 años","Madrid","Mujeres","2013","29,709.00"
"12 años","Madrid","Mujeres","2012","28,670.33"
"12 años","Madrid","Mujeres","2011","27,515.84"
"12 años","Madrid","Mujeres","2010","27,632.09"
"12 años","Murcia","Mujeres","2022","9,093.00"
"12 años","Murcia","Mujeres","2021","9,409.00"
"12 años","Murcia","Mujeres","2020","9,035.00"
"12 años","Murcia","Mujeres","2019","8,805.00"
"12 años","Murcia","Mujeres","2018","8,556.00"
"12 años","Murcia","Mujeres","2017","8,394.00"
"12 años","Murcia","Mujeres","2016","8,296.00"
"12 años","Murcia","Mujeres","2015","8,034.00"
"12 años","Murcia","Mujeres","2014","8,198.00"
"12 años","Murcia","Mujeres","2013","7,929.00"
"12 años","Murcia","Mujeres","2012","7,684.69"
"12 años","Murcia","Mujeres","2011","7,603.37"
"12 años","Murcia","Mujeres","2010","7,775.64"
"12 años","Navarra","Mujeres","2022","3,670.00"
"12 años","Navarra","Mujeres","2021","3,610.00"
"12 años","Navarra","Mujeres","2020","3,484.00"
"12 años","Navarra","Mujeres","2019","3,532.00"
"12 años","Navarra","Mujeres","2018","3,320.00"
"12 años","Navarra","Mujeres","2017","3,246.00"
"12 años","Navarra","Mujeres","2016","3,368.00"
"12 años","Navarra","Mujeres","2015","3,160.00"
"12 años","Navarra","Mujeres","2014","3,174.00"
"12 años","Navarra","Mujeres","2013","3,094.00"
"12 años","Navarra","Mujeres","2012","2,955.60"
"12 años","Navarra","Mujeres","2011","2,973.25"
"12 años","Navarra","Mujeres","2010","2,944.98"
"12 años","País Vasco","Mujeres","2022","10,464.00"
"12 años","País Vasco","Mujeres","2021","10,839.00"
"12 años","País Vasco","Mujeres","2020","10,491.00"
"12 años","País Vasco","Mujeres","2019","10,318.00"
"12 años","País Vasco","Mujeres","2018","10,237.00"
"12 años","País Vasco","Mujeres","2017","10,192.00"
"12 años","País Vasco","Mujeres","2016","9,954.00"
"12 años","País Vasco","Mujeres","2015","9,571.00"
"12 años","País Vasco","Mujeres","2014","9,070.00"
"12 años","País Vasco","Mujeres","2013","9,051.00"
"12 años","País Vasco","Mujeres","2012","9,053.65"
"12 años","País Vasco","Mujeres","2011","8,456.68"
"12 años","País Vasco","Mujeres","2010","8,444.01"
"12 años","Rioja","Mujeres","2022","1,657.00"
"12 años","Rioja","Mujeres","2021","1,695.00"
"12 años","Rioja","Mujeres","2020","1,589.00"
"12 años","Rioja","Mujeres","2019","1,533.00"
"12 años","Rioja","Mujeres","2018","1,575.00"
"12 años","Rioja","Mujeres","2017","1,586.00"
"12 años","Rioja","Mujeres","2016","1,597.00"
"12 años","Rioja","Mujeres","2015","1,432.00"
"12 años","Rioja","Mujeres","2014","1,400.00"
"12 años","Rioja","Mujeres","2013","1,423.00"
"12 años","Rioja","Mujeres","2012","1,457.65"
"12 años","Rioja","Mujeres","2011","1,406.63"
"12 años","Rioja","Mujeres","2010","1,426.87"
"12 años","Ceuta","Mujeres","2022","583"
"12 años","Ceuta","Mujeres","2021","657"
"12 años","Ceuta","Mujeres","2020","624"
"12 años","Ceuta","Mujeres","2019","606"
"12 años","Ceuta","Mujeres","2018","590"
"12 años","Ceuta","Mujeres","2017","593"
"12 años","Ceuta","Mujeres","2016","566"
"12 años","Ceuta","Mujeres","2015","556"
"12 años","Ceuta","Mujeres","2014","513"
"12 años","Ceuta","Mujeres","2013","527"
"12 años","Ceuta","Mujeres","2012","556"
"12 años","Ceuta","Mujeres","2011","472.49"
"12 años","Ceuta","Mujeres","2010","504.19"
"12 años","Melilla","Mujeres","2022","594"
"12 años","Melilla","Mujeres","2021","651"
"12 años","Melilla","Mujeres","2020","572"
"12 años","Melilla","Mujeres","2019","625"
"12 años","Melilla","Mujeres","2018","577"
"12 años","Melilla","Mujeres","2017","567"
"12 años","Melilla","Mujeres","2016","622"
"12 años","Melilla","Mujeres","2015","569"
"12 años","Melilla","Mujeres","2014","602"
"12 años","Melilla","Mujeres","2013","552"
"12 años","Melilla","Mujeres","2012","530.32"
"12 años","Melilla","Mujeres","2011","531.57"
"12 años","Melilla","Mujeres","2010","497.71"
"13 años","Andalucía","Mujeres","2022","49,571.00"
"13 años","Andalucía","Mujeres","2021","48,122.00"
"13 años","Andalucía","Mujeres","2020","48,202.00"
"13 años","Andalucía","Mujeres","2019","46,987.00"
"13 años","Andalucía","Mujeres","2018","45,610.00"
"13 años","Andalucía","Mujeres","2017","44,967.00"
"13 años","Andalucía","Mujeres","2016","43,340.00"
"13 años","Andalucía","Mujeres","2015","43,423.00"
"13 años","Andalucía","Mujeres","2014","43,025.00"
"13 años","Andalucía","Mujeres","2013","42,673.00"
"13 años","Andalucía","Mujeres","2012","41,885.24"
"13 años","Andalucía","Mujeres","2011","41,943.37"
"13 años","Andalucía","Mujeres","2010","41,453.12"
"13 años","Aragón","Mujeres","2022","6,690.00"
"13 años","Aragón","Mujeres","2021","6,598.00"
"13 años","Aragón","Mujeres","2020","6,320.00"
"13 años","Aragón","Mujeres","2019","6,133.00"
"13 años","Aragón","Mujeres","2018","6,257.00"
"13 años","Aragón","Mujeres","2017","6,092.00"
"13 años","Aragón","Mujeres","2016","5,799.00"
"13 años","Aragón","Mujeres","2015","5,991.00"
"13 años","Aragón","Mujeres","2014","5,698.00"
"13 años","Aragón","Mujeres","2013","5,666.00"
"13 años","Aragón","Mujeres","2012","5,435.41"
"13 años","Aragón","Mujeres","2011","5,583.58"
"13 años","Aragón","Mujeres","2010","5,550.36"
"13 años","Asturias","Mujeres","2022","4,245.00"
"13 años","Asturias","Mujeres","2021","4,014.00"
"13 años","Asturias","Mujeres","2020","3,957.00"
"13 años","Asturias","Mujeres","2019","3,960.00"
"13 años","Asturias","Mujeres","2018","3,805.00"
"13 años","Asturias","Mujeres","2017","3,822.00"
"13 años","Asturias","Mujeres","2016","3,692.00"
"13 años","Asturias","Mujeres","2015","3,610.00"
"13 años","Asturias","Mujeres","2014","3,641.00"
"13 años","Asturias","Mujeres","2013","3,501.00"
"13 años","Asturias","Mujeres","2012","3,508.38"
"13 años","Asturias","Mujeres","2011","3,490.73"
"13 años","Asturias","Mujeres","2010","3,527.60"
"13 años","Balears","Mujeres","2022","6,259.00"
"13 años","Balears","Mujeres","2021","5,963.00"
"13 años","Balears","Mujeres","2020","5,975.00"
"13 años","Balears","Mujeres","2019","5,596.00"
"13 años","Balears","Mujeres","2018","5,680.00"
"13 años","Balears","Mujeres","2017","5,548.00"
"13 años","Balears","Mujeres","2016","5,401.00"
"13 años","Balears","Mujeres","2015","5,347.00"
"13 años","Balears","Mujeres","2014","5,270.00"
"13 años","Balears","Mujeres","2013","5,118.00"
"13 años","Balears","Mujeres","2012","4,986.22"
"13 años","Balears","Mujeres","2011","4,916.60"
"13 años","Balears","Mujeres","2010","4,819.81"
"13 años","Canarias","Mujeres","2022","10,827.00"
"13 años","Canarias","Mujeres","2021","10,689.00"
"13 años","Canarias","Mujeres","2020","10,973.00"
"13 años","Canarias","Mujeres","2019","10,746.00"
"13 años","Canarias","Mujeres","2018","10,795.00"
"13 años","Canarias","Mujeres","2017","10,496.00"
"13 años","Canarias","Mujeres","2016","10,293.00"
"13 años","Canarias","Mujeres","2015","10,483.00"
"13 años","Canarias","Mujeres","2014","10,437.00"
"13 años","Canarias","Mujeres","2013","10,617.00"
"13 años","Canarias","Mujeres","2012","9,899.12"
"13 años","Canarias","Mujeres","2011","10,265.02"
"13 años","Canarias","Mujeres","2010","10,112.67"
"13 años","Cantabria","Mujeres","2022","3,012.00"
"13 años","Cantabria","Mujeres","2021","2,797.00"
"13 años","Cantabria","Mujeres","2020","2,717.00"
"13 años","Cantabria","Mujeres","2019","2,822.00"
"13 años","Cantabria","Mujeres","2018","2,737.00"
"13 años","Cantabria","Mujeres","2017","2,627.00"
"13 años","Cantabria","Mujeres","2016","2,503.00"
"13 años","Cantabria","Mujeres","2015","2,441.00"
"13 años","Cantabria","Mujeres","2014","2,494.00"
"13 años","Cantabria","Mujeres","2013","2,362.00"
"13 años","Cantabria","Mujeres","2012","2,209.44"
"13 años","Cantabria","Mujeres","2011","2,185.24"
"13 años","Cantabria","Mujeres","2010","2,205.02"
"13 años","Castilla y León","Mujeres","2022","10,663.00"
"13 años","Castilla y León","Mujeres","2021","10,137.00"
"13 años","Castilla y León","Mujeres","2020","10,119.00"
"13 años","Castilla y León","Mujeres","2019","10,189.00"
"13 años","Castilla y León","Mujeres","2018","10,022.00"
"13 años","Castilla y León","Mujeres","2017","10,144.00"
"13 años","Castilla y León","Mujeres","2016","9,694.00"
"13 años","Castilla y León","Mujeres","2015","9,821.00"
"13 años","Castilla y León","Mujeres","2014","9,792.00"
"13 años","Castilla y León","Mujeres","2013","9,877.00"
"13 años","Castilla y León","Mujeres","2012","9,543.49"
"13 años","Castilla y León","Mujeres","2011","9,962.56"
"13 años","Castilla y León","Mujeres","2010","9,797.01"
"13 años","Castilla - La Mancha","Mujeres","2022","11,520.00"
"13 años","Castilla - La Mancha","Mujeres","2021","11,166.00"
"13 años","Castilla - La Mancha","Mujeres","2020","10,839.00"
"13 años","Castilla - La Mancha","Mujeres","2019","10,564.00"
"13 años","Castilla - La Mancha","Mujeres","2018","10,286.00"
"13 años","Castilla - La Mancha","Mujeres","2017","10,452.00"
"13 años","Castilla - La Mancha","Mujeres","2016","10,027.00"
"13 años","Castilla - La Mancha","Mujeres","2015","10,070.00"
"13 años","Castilla - La Mancha","Mujeres","2014","10,203.00"
"13 años","Castilla - La Mancha","Mujeres","2013","10,368.00"
"13 años","Castilla - La Mancha","Mujeres","2012","10,203.90"
"13 años","Castilla - La Mancha","Mujeres","2011","10,201.57"
"13 años","Castilla - La Mancha","Mujeres","2010","9,997.76"
"13 años","Cataluña","Mujeres","2022","43,330.00"
"13 años","Cataluña","Mujeres","2021","41,204.00"
"13 años","Cataluña","Mujeres","2020","41,088.00"
"13 años","Cataluña","Mujeres","2019","40,060.00"
"13 años","Cataluña","Mujeres","2018","39,362.00"
"13 años","Cataluña","Mujeres","2017","37,678.00"
"13 años","Cataluña","Mujeres","2016","36,034.00"
"13 años","Cataluña","Mujeres","2015","35,403.00"
"13 años","Cataluña","Mujeres","2014","35,641.00"
"13 años","Cataluña","Mujeres","2013","34,485.00"
"13 años","Cataluña","Mujeres","2012","32,760.69"
"13 años","Cataluña","Mujeres","2011","33,047.22"
"13 años","Cataluña","Mujeres","2010","31,526.04"
"13 años","Comunitat Valenciana","Mujeres","2022","28,315.00"
"13 años","Comunitat Valenciana","Mujeres","2021","27,253.00"
"13 años","Comunitat Valenciana","Mujeres","2020","26,933.00"
"13 años","Comunitat Valenciana","Mujeres","2019","26,058.00"
"13 años","Comunitat Valenciana","Mujeres","2018","25,215.00"
"13 años","Comunitat Valenciana","Mujeres","2017","25,019.00"
"13 años","Comunitat Valenciana","Mujeres","2016","23,710.00"
"13 años","Comunitat Valenciana","Mujeres","2015","23,606.00"
"13 años","Comunitat Valenciana","Mujeres","2014","23,582.00"
"13 años","Comunitat Valenciana","Mujeres","2013","23,308.00"
"13 años","Comunitat Valenciana","Mujeres","2012","22,303.20"
"13 años","Comunitat Valenciana","Mujeres","2011","22,304.14"
