"Comunidad","Sexo","edad","Fecha","Total"
"Rioja","Hombres","De 70 a 74 años","2010","122.03"
"Rioja","Hombres","75 y más años","2010","17.80"
"Rioja","Mujeres","De 10 a 14 años","2010","89.99"
"Rioja","Mujeres","De 15 a 19 años","2010","120.83"
"Rioja","Mujeres","De 20 a 24 años","2010","98.36"
"Rioja","Mujeres","De 25 a 29 años","2010","62.84"
"Rioja","Mujeres","De 30 a 34 años","2010","53.32"
"Rioja","Mujeres","De 35 a 39 años","2010","52.58"
"Rioja","Mujeres","De 40 a 44 años","2010","58.50"
"Rioja","Mujeres","De 45 a 49 años","2010","55.24"
"Rioja","Mujeres","De 50 a 54 años","2010","63.80"
"Rioja","Mujeres","De 55 a 59 años","2010","67.15"
"Rioja","Mujeres","De 60 a 64 años","2010","96.44"
"Rioja","Mujeres","De 65 a 69 años","2010","105.15"
"Rioja","Mujeres","De 70 a 74 años","2010","109.29"
"Rioja","Mujeres","75 y más años","2010","99.84"
"Ceuta","Hombres","De 10 a 14 años","2010","171.36"
"Ceuta","Hombres","De 15 a 19 años","2010","141.11"
"Ceuta","Hombres","De 20 a 24 años","2010","145.82"
"Ceuta","Hombres","De 25 a 29 años","2010","190.19"
"Ceuta","Hombres","De 30 a 34 años","2010","128.37"
"Ceuta","Hombres","De 35 a 39 años","2010","71.65"
"Ceuta","Hombres","De 40 a 44 años","2010","68.44"
"Ceuta","Hombres","De 45 a 49 años","2010","62.54"
"Ceuta","Hombres","De 50 a 54 años","2010","91.35"
"Ceuta","Hombres","De 55 a 59 años","2010","104.80"
"Ceuta","Hombres","De 60 a 64 años","2010","106.99"
"Ceuta","Hombres","De 65 a 69 años","2010","66.75"
"Ceuta","Hombres","De 70 a 74 años","2010","65.45"
"Ceuta","Hombres","75 y más años","2010","98.97"
"Ceuta","Mujeres","De 10 a 14 años","2010","187.95"
"Ceuta","Mujeres","De 15 a 19 años","2010","234.64"
"Ceuta","Mujeres","De 20 a 24 años","2010","452.94"
"Ceuta","Mujeres","De 25 a 29 años","2010","292.40"
"Ceuta","Mujeres","De 30 a 34 años","2010","181.23"
"Ceuta","Mujeres","De 35 a 39 años","2010","145.57"
"Ceuta","Mujeres","De 40 a 44 años","2010","110.60"
"Ceuta","Mujeres","De 45 a 49 años","2010","139.92"
"Ceuta","Mujeres","De 50 a 54 años","2010","77.81"
"Ceuta","Mujeres","De 55 a 59 años","2010","103.27"
"Ceuta","Mujeres","De 60 a 64 años","2010","93.58"
"Ceuta","Mujeres","De 65 a 69 años","2010","60.69"
"Ceuta","Mujeres","De 70 a 74 años","2010","153.28"
"Ceuta","Mujeres","75 y más años","2010","122.74"
"Melilla","Hombres","De 10 a 14 años","2010","90.91"
"Melilla","Hombres","De 15 a 19 años","2010","88.08"
"Melilla","Hombres","De 20 a 24 años","2010","98.49"
"Melilla","Hombres","De 25 a 29 años","2010","84.16"
"Melilla","Hombres","De 30 a 34 años","2010","65.34"
"Melilla","Hombres","De 35 a 39 años","2010","56.78"
"Melilla","Hombres","De 40 a 44 años","2010","40.46"
"Melilla","Hombres","De 45 a 49 años","2010","36.83"
"Melilla","Hombres","De 50 a 54 años","2010","22.82"
"Melilla","Hombres","De 55 a 59 años","2010","51.26"
"Melilla","Hombres","De 60 a 64 años","2010","65.62"
"Melilla","Hombres","De 65 a 69 años","2010","71.28"
"Melilla","Hombres","De 70 a 74 años","2010","20.21"
"Melilla","Hombres","75 y más años","2010","12.51"
"Melilla","Mujeres","De 10 a 14 años","2010","94.81"
"Melilla","Mujeres","De 15 a 19 años","2010","117.04"
"Melilla","Mujeres","De 20 a 24 años","2010","208.89"
"Melilla","Mujeres","De 25 a 29 años","2010","126.10"
"Melilla","Mujeres","De 30 a 34 años","2010","63.54"
"Melilla","Mujeres","De 35 a 39 años","2010","67.99"
"Melilla","Mujeres","De 40 a 44 años","2010","68.34"
"Melilla","Mujeres","De 45 a 49 años","2010","64.79"
"Melilla","Mujeres","De 50 a 54 años","2010","53.97"
"Melilla","Mujeres","De 55 a 59 años","2010","66.23"
"Melilla","Mujeres","De 60 a 64 años","2010","88.26"
"Melilla","Mujeres","De 65 a 69 años","2010","30.99"
"Melilla","Mujeres","De 70 a 74 años","2010","18.05"
"Melilla","Mujeres","75 y más años","2010","44.71"
"Andalucía","Hombres","De 10 a 14 años","2011","82.59"
"Andalucía","Hombres","De 15 a 19 años","2011","108.00"
"Andalucía","Hombres","De 20 a 24 años","2011","109.99"
"Andalucía","Hombres","De 25 a 29 años","2011","80.61"
"Andalucía","Hombres","De 30 a 34 años","2011","57.74"
"Andalucía","Hombres","De 35 a 39 años","2011","48.97"
"Andalucía","Hombres","De 40 a 44 años","2011","45.81"
"Andalucía","Hombres","De 45 a 49 años","2011","44.94"
"Andalucía","Hombres","De 50 a 54 años","2011","51.46"
"Andalucía","Hombres","De 55 a 59 años","2011","62.28"
"Andalucía","Hombres","De 60 a 64 años","2011","71.89"
"Andalucía","Hombres","De 65 a 69 años","2011","63.86"
"Andalucía","Hombres","De 70 a 74 años","2011","40.50"
"Andalucía","Hombres","75 y más años","2011","24.40"
"Andalucía","Mujeres","De 10 a 14 años","2011","79.36"
"Andalucía","Mujeres","De 15 a 19 años","2011","112.35"
"Andalucía","Mujeres","De 20 a 24 años","2011","138.16"
"Andalucía","Mujeres","De 25 a 29 años","2011","87.98"
"Andalucía","Mujeres","De 30 a 34 años","2011","62.91"
"Andalucía","Mujeres","De 35 a 39 años","2011","55.67"
"Andalucía","Mujeres","De 40 a 44 años","2011","55.10"
"Andalucía","Mujeres","De 45 a 49 años","2011","55.42"
"Andalucía","Mujeres","De 50 a 54 años","2011","62.82"
"Andalucía","Mujeres","De 55 a 59 años","2011","71.18"
"Andalucía","Mujeres","De 60 a 64 años","2011","74.55"
"Andalucía","Mujeres","De 65 a 69 años","2011","57.08"
"Andalucía","Mujeres","De 70 a 74 años","2011","44.33"
"Andalucía","Mujeres","75 y más años","2011","28.50"
"Aragón","Hombres","De 10 a 14 años","2011","71.57"
"Aragón","Hombres","De 15 a 19 años","2011","103.72"
"Aragón","Hombres","De 20 a 24 años","2011","83.01"
"Aragón","Hombres","De 25 a 29 años","2011","55.57"
"Aragón","Hombres","De 30 a 34 años","2011","34.20"
"Aragón","Hombres","De 35 a 39 años","2011","25.13"
"Aragón","Hombres","De 40 a 44 años","2011","25.50"
"Aragón","Hombres","De 45 a 49 años","2011","22.75"
"Aragón","Hombres","De 50 a 54 años","2011","26.45"
"Aragón","Hombres","De 55 a 59 años","2011","35.31"
"Aragón","Hombres","De 60 a 64 años","2011","48.33"
"Aragón","Hombres","De 65 a 69 años","2011","52.99"
"Aragón","Hombres","De 70 a 74 años","2011","53.85"
"Aragón","Hombres","75 y más años","2011","45.84"
"Aragón","Mujeres","De 10 a 14 años","2011","63.02"
"Aragón","Mujeres","De 15 a 19 años","2011","113.95"
"Aragón","Mujeres","De 20 a 24 años","2011","114.77"
"Aragón","Mujeres","De 25 a 29 años","2011","67.29"
"Aragón","Mujeres","De 30 a 34 años","2011","45.39"
"Aragón","Mujeres","De 35 a 39 años","2011","40.78"
"Aragón","Mujeres","De 40 a 44 años","2011","47.17"
"Aragón","Mujeres","De 45 a 49 años","2011","42.27"
"Aragón","Mujeres","De 50 a 54 años","2011","60.91"
"Aragón","Mujeres","De 55 a 59 años","2011","66.91"
"Aragón","Mujeres","De 60 a 64 años","2011","78.90"
"Aragón","Mujeres","De 65 a 69 años","2011","106.87"
"Aragón","Mujeres","De 70 a 74 años","2011","116.39"
"Aragón","Mujeres","75 y más años","2011","41.49"
"Asturias","Hombres","De 10 a 14 años","2011","110.05"
"Asturias","Hombres","De 15 a 19 años","2011","134.11"
"Asturias","Hombres","De 20 a 24 años","2011","130.59"
"Asturias","Hombres","De 25 a 29 años","2011","114.45"
"Asturias","Hombres","De 30 a 34 años","2011","61.69"
"Asturias","Hombres","De 35 a 39 años","2011","51.28"
"Asturias","Hombres","De 40 a 44 años","2011","46.80"
"Asturias","Hombres","De 45 a 49 años","2011","47.77"
"Asturias","Hombres","De 50 a 54 años","2011","43.92"
"Asturias","Hombres","De 55 a 59 años","2011","32.30"
"Asturias","Hombres","De 60 a 64 años","2011","86.99"
"Asturias","Hombres","De 65 a 69 años","2011","85.33"
"Asturias","Hombres","De 70 a 74 años","2011","74.81"
"Asturias","Hombres","75 y más años","2011","42.00"
"Asturias","Mujeres","De 10 a 14 años","2011","103.51"
"Asturias","Mujeres","De 15 a 19 años","2011","168.28"
"Asturias","Mujeres","De 20 a 24 años","2011","184.04"
"Asturias","Mujeres","De 25 a 29 años","2011","116.95"
"Asturias","Mujeres","De 30 a 34 años","2011","65.33"
"Asturias","Mujeres","De 35 a 39 años","2011","53.41"
"Asturias","Mujeres","De 40 a 44 años","2011","60.23"
"Asturias","Mujeres","De 45 a 49 años","2011","70.44"
"Asturias","Mujeres","De 50 a 54 años","2011","71.52"
"Asturias","Mujeres","De 55 a 59 años","2011","97.68"
"Asturias","Mujeres","De 60 a 64 años","2011","74.25"
"Asturias","Mujeres","De 65 a 69 años","2011","75.63"
"Asturias","Mujeres","De 70 a 74 años","2011","98.48"
"Asturias","Mujeres","75 y más años","2011","67.94"
"Balears","Hombres","De 10 a 14 años","2011","60.26"
"Balears","Hombres","De 15 a 19 años","2011","75.76"
"Balears","Hombres","De 20 a 24 años","2011","94.72"
"Balears","Hombres","De 25 a 29 años","2011","64.15"
"Balears","Hombres","De 30 a 34 años","2011","42.05"
"Balears","Hombres","De 35 a 39 años","2011","34.44"
"Balears","Hombres","De 40 a 44 años","2011","36.01"
"Balears","Hombres","De 45 a 49 años","2011","37.95"
"Balears","Hombres","De 50 a 54 años","2011","35.72"
"Balears","Hombres","De 55 a 59 años","2011","44.82"
"Balears","Hombres","De 60 a 64 años","2011","55.36"
"Balears","Hombres","De 65 a 69 años","2011","45.81"
"Balears","Hombres","De 70 a 74 años","2011","37.44"
"Balears","Hombres","75 y más años","2011","29.02"
"Balears","Mujeres","De 10 a 14 años","2011","59.06"
"Balears","Mujeres","De 15 a 19 años","2011","95.74"
"Balears","Mujeres","De 20 a 24 años","2011","128.09"
"Balears","Mujeres","De 25 a 29 años","2011","72.56"
"Balears","Mujeres","De 30 a 34 años","2011","44.62"
"Balears","Mujeres","De 35 a 39 años","2011","39.82"
"Balears","Mujeres","De 40 a 44 años","2011","36.16"
"Balears","Mujeres","De 45 a 49 años","2011","39.24"
"Balears","Mujeres","De 50 a 54 años","2011","45.41"
"Balears","Mujeres","De 55 a 59 años","2011","50.93"
"Balears","Mujeres","De 60 a 64 años","2011","57.91"
"Balears","Mujeres","De 65 a 69 años","2011","45.74"
"Balears","Mujeres","De 70 a 74 años","2011","37.81"
"Balears","Mujeres","75 y más años","2011","34.74"
"Canarias","Hombres","De 10 a 14 años","2011","85.56"
"Canarias","Hombres","De 15 a 19 años","2011","96.37"
"Canarias","Hombres","De 20 a 24 años","2011","123.71"
"Canarias","Hombres","De 25 a 29 años","2011","75.52"
"Canarias","Hombres","De 30 a 34 años","2011","55.48"
"Canarias","Hombres","De 35 a 39 años","2011","47.34"
"Canarias","Hombres","De 40 a 44 años","2011","45.59"
"Canarias","Hombres","De 45 a 49 años","2011","50.27"
"Canarias","Hombres","De 50 a 54 años","2011","55.28"
"Canarias","Hombres","De 55 a 59 años","2011","62.82"
"Canarias","Hombres","De 60 a 64 años","2011","69.26"
"Canarias","Hombres","De 65 a 69 años","2011","65.91"
"Canarias","Hombres","De 70 a 74 años","2011","42.15"
"Canarias","Hombres","75 y más años","2011","28.12"
"Canarias","Mujeres","De 10 a 14 años","2011","85.28"
"Canarias","Mujeres","De 15 a 19 años","2011","105.20"
"Canarias","Mujeres","De 20 a 24 años","2011","155.27"
"Canarias","Mujeres","De 25 a 29 años","2011","87.16"
"Canarias","Mujeres","De 30 a 34 años","2011","58.73"
"Canarias","Mujeres","De 35 a 39 años","2011","50.31"
"Canarias","Mujeres","De 40 a 44 años","2011","48.01"
"Canarias","Mujeres","De 45 a 49 años","2011","52.22"
"Canarias","Mujeres","De 50 a 54 años","2011","57.47"
"Canarias","Mujeres","De 55 a 59 años","2011","64.09"
"Canarias","Mujeres","De 60 a 64 años","2011","73.71"
"Canarias","Mujeres","De 65 a 69 años","2011","63.89"
"Canarias","Mujeres","De 70 a 74 años","2011","47.44"
"Canarias","Mujeres","75 y más años","2011","36.06"
"Cantabria","Hombres","De 10 a 14 años","2011","90.78"
"Cantabria","Hombres","De 15 a 19 años","2011","96.77"
"Cantabria","Hombres","De 20 a 24 años","2011","110.28"
"Cantabria","Hombres","De 25 a 29 años","2011","83.45"
"Cantabria","Hombres","De 30 a 34 años","2011","53.46"
"Cantabria","Hombres","De 35 a 39 años","2011","44.26"
"Cantabria","Hombres","De 40 a 44 años","2011","31.28"
"Cantabria","Hombres","De 45 a 49 años","2011","36.07"
"Cantabria","Hombres","De 50 a 54 años","2011","40.79"
"Cantabria","Hombres","De 55 a 59 años","2011","49.87"
"Cantabria","Hombres","De 60 a 64 años","2011","72.49"
"Cantabria","Hombres","De 65 a 69 años","2011","62.25"
"Cantabria","Hombres","De 70 a 74 años","2011","60.86"
"Cantabria","Hombres","75 y más años","2011","49.77"
"Cantabria","Mujeres","De 10 a 14 años","2011","99.53"
"Cantabria","Mujeres","De 15 a 19 años","2011","125.19"
"Cantabria","Mujeres","De 20 a 24 años","2011","126.93"
"Cantabria","Mujeres","De 25 a 29 años","2011","81.73"
"Cantabria","Mujeres","De 30 a 34 años","2011","52.56"
"Cantabria","Mujeres","De 35 a 39 años","2011","50.89"
"Cantabria","Mujeres","De 40 a 44 años","2011","52.43"
"Cantabria","Mujeres","De 45 a 49 años","2011","45.51"
"Cantabria","Mujeres","De 50 a 54 años","2011","76.34"
"Cantabria","Mujeres","De 55 a 59 años","2011","82.18"
"Cantabria","Mujeres","De 60 a 64 años","2011","69.78"
"Cantabria","Mujeres","De 65 a 69 años","2011","101.30"
"Cantabria","Mujeres","De 70 a 74 años","2011","96.98"
"Cantabria","Mujeres","75 y más años","2011","68.15"
"Castilla y León","Hombres","De 10 a 14 años","2011","81.47"
"Castilla y León","Hombres","De 15 a 19 años","2011","89.28"
"Castilla y León","Hombres","De 20 a 24 años","2011","89.94"
"Castilla y León","Hombres","De 25 a 29 años","2011","64.26"
"Castilla y León","Hombres","De 30 a 34 años","2011","44.50"
"Castilla y León","Hombres","De 35 a 39 años","2011","38.84"
"Castilla y León","Hombres","De 40 a 44 años","2011","36.73"
"Castilla y León","Hombres","De 45 a 49 años","2011","39.96"
"Castilla y León","Hombres","De 50 a 54 años","2011","35.36"
"Castilla y León","Hombres","De 55 a 59 años","2011","44.69"
"Castilla y León","Hombres","De 60 a 64 años","2011","46.60"
"Castilla y León","Hombres","De 65 a 69 años","2011","55.03"
"Castilla y León","Hombres","De 70 a 74 años","2011","68.55"
"Castilla y León","Hombres","75 y más años","2011","73.08"
"Castilla y León","Mujeres","De 10 a 14 años","2011","78.61"
"Castilla y León","Mujeres","De 15 a 19 años","2011","106.63"
"Castilla y León","Mujeres","De 20 a 24 años","2011","124.05"
"Castilla y León","Mujeres","De 25 a 29 años","2011","72.63"
"Castilla y León","Mujeres","De 30 a 34 años","2011","54.85"
"Castilla y León","Mujeres","De 35 a 39 años","2011","48.45"
"Castilla y León","Mujeres","De 40 a 44 años","2011","49.91"
"Castilla y León","Mujeres","De 45 a 49 años","2011","47.89"
"Castilla y León","Mujeres","De 50 a 54 años","2011","51.91"
"Castilla y León","Mujeres","De 55 a 59 años","2011","58.75"
"Castilla y León","Mujeres","De 60 a 64 años","2011","65.81"
"Castilla y León","Mujeres","De 65 a 69 años","2011","89.15"
"Castilla y León","Mujeres","De 70 a 74 años","2011","119.74"
"Castilla y León","Mujeres","75 y más años","2011","41.21"
"Castilla - La Mancha","Hombres","De 10 a 14 años","2011","58.70"
"Castilla - La Mancha","Hombres","De 15 a 19 años","2011","87.47"
"Castilla - La Mancha","Hombres","De 20 a 24 años","2011","88.59"
"Castilla - La Mancha","Hombres","De 25 a 29 años","2011","49.14"
"Castilla - La Mancha","Hombres","De 30 a 34 años","2011","33.38"
"Castilla - La Mancha","Hombres","De 35 a 39 años","2011","32.41"
"Castilla - La Mancha","Hombres","De 40 a 44 años","2011","29.68"
"Castilla - La Mancha","Hombres","De 45 a 49 años","2011","27.83"
"Castilla - La Mancha","Hombres","De 50 a 54 años","2011","31.07"
"Castilla - La Mancha","Hombres","De 55 a 59 años","2011","39.66"
"Castilla - La Mancha","Hombres","De 60 a 64 años","2011","65.92"
"Castilla - La Mancha","Hombres","De 65 a 69 años","2011","75.16"
"Castilla - La Mancha","Hombres","De 70 a 74 años","2011","103.07"
"Castilla - La Mancha","Hombres","75 y más años","2011","62.19"
"Castilla - La Mancha","Mujeres","De 10 a 14 años","2011","56.57"
"Castilla - La Mancha","Mujeres","De 15 a 19 años","2011","108.28"
"Castilla - La Mancha","Mujeres","De 20 a 24 años","2011","109.86"
"Castilla - La Mancha","Mujeres","De 25 a 29 años","2011","58.48"
"Castilla - La Mancha","Mujeres","De 30 a 34 años","2011","38.85"
"Castilla - La Mancha","Mujeres","De 35 a 39 años","2011","39.92"
"Castilla - La Mancha","Mujeres","De 40 a 44 años","2011","42.05"
"Castilla - La Mancha","Mujeres","De 45 a 49 años","2011","46.71"
"Castilla - La Mancha","Mujeres","De 50 a 54 años","2011","53.96"
"Castilla - La Mancha","Mujeres","De 55 a 59 años","2011","73.66"
"Castilla - La Mancha","Mujeres","De 60 a 64 años","2011","87.86"
"Castilla - La Mancha","Mujeres","De 65 a 69 años","2011","140.07"
"Castilla - La Mancha","Mujeres","De 70 a 74 años","2011","120.30"
"Castilla - La Mancha","Mujeres","75 y más años","2011","88.88"
"Cataluña","Hombres","De 10 a 14 años","2011","84.69"
"Cataluña","Hombres","De 15 a 19 años","2011","111.67"
"Cataluña","Hombres","De 20 a 24 años","2011","134.96"
"Cataluña","Hombres","De 25 a 29 años","2011","103.25"
"Cataluña","Hombres","De 30 a 34 años","2011","60.38"
"Cataluña","Hombres","De 35 a 39 años","2011","43.48"
"Cataluña","Hombres","De 40 a 44 años","2011","39.74"
"Cataluña","Hombres","De 45 a 49 años","2011","40.64"
"Cataluña","Hombres","De 50 a 54 años","2011","38.42"
"Cataluña","Hombres","De 55 a 59 años","2011","46.49"
"Cataluña","Hombres","De 60 a 64 años","2011","69.53"
"Cataluña","Hombres","De 65 a 69 años","2011","89.39"
"Cataluña","Hombres","De 70 a 74 años","2011","62.10"
"Cataluña","Hombres","75 y más años","2011","54.61"
"Cataluña","Mujeres","De 10 a 14 años","2011","73.90"
"Cataluña","Mujeres","De 15 a 19 años","2011","110.86"
"Cataluña","Mujeres","De 20 a 24 años","2011","152.65"
"Cataluña","Mujeres","De 25 a 29 años","2011","100.71"
"Cataluña","Mujeres","De 30 a 34 años","2011","59.06"
"Cataluña","Mujeres","De 35 a 39 años","2011","48.49"
"Cataluña","Mujeres","De 40 a 44 años","2011","46.73"
"Cataluña","Mujeres","De 45 a 49 años","2011","48.08"
"Cataluña","Mujeres","De 50 a 54 años","2011","58.76"
"Cataluña","Mujeres","De 55 a 59 años","2011","71.06"
"Cataluña","Mujeres","De 60 a 64 años","2011","103.87"
"Cataluña","Mujeres","De 65 a 69 años","2011","102.09"
"Cataluña","Mujeres","De 70 a 74 años","2011","88.44"
"Cataluña","Mujeres","75 y más años","2011","75.83"
"Comunitat Valenciana","Hombres","De 10 a 14 años","2011","66.74"
"Comunitat Valenciana","Hombres","De 15 a 19 años","2011","83.13"
"Comunitat Valenciana","Hombres","De 20 a 24 años","2011","109.41"
"Comunitat Valenciana","Hombres","De 25 a 29 años","2011","78.65"
"Comunitat Valenciana","Hombres","De 30 a 34 años","2011","47.34"
"Comunitat Valenciana","Hombres","De 35 a 39 años","2011","40.65"
